ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,kwh_2010_05,kwh_2010_06,kwh_2010_07,kwh_2010_08,kwh_2010_09,D_410_2,D_410_3,D_420_2.0,D_420_3.0,D_420_4.0,D_420_5.0,D_420_6.0,D_420_7.0,D_43111_2.0,D_43111_3.0,D_43111_4.0,D_43111_5.0,D_43111_6.0,D_405_2,D_43521_2.0,D_43521_3.0,D_43521_4.0,D_43521_5.0,D_43521_6.0,D_43521_7.0,D_470.1_1,D_470.2_1,D_470.3_1,D_470.4_1,D_470.5_1,D_470.6_1,D_4701.1_1,D_4701.2_1,D_4701.3_1,D_4701.4_1,D_4701.5_1,D_4701.6_1,D_4701.7_1,D_4701.8_1,D_470.7_1,D_5414_2,D_5414_3,D_5418_2,D_5418_3,D_5418_4,D_5418_5,D_5418_6
2345,E,E,327.5705000000002,333.9620000000001,358.56099999999964,357.25599999999986,466.095,439.1160000000003,355.99849999999964,360.4410000000002,304.2204999999998,293.5130000000004,271.2025000000003,268.5905000000001,266.0824999999995,293.00699999999995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2347,E,E,229.45300000000026,264.7709999999998,283.1835000000001,325.0994999999993,359.1009999999997,377.9819999999992,324.698,311.35100000000006,258.6419999999996,258.11399999999963,240.72700000000026,234.01949999999988,233.66949999999997,262.2819999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2349,E,E,423.40799999999945,515.2294999999996,587.5340000000006,649.7394999999991,693.4200000000008,639.192,488.02099999999984,542.7339999999994,492.31199999999984,475.5539999999994,695.2119999999987,638.9985000000004,742.1825000000001,693.4770000000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2354,E,E,148.67799999999974,118.66249999999992,129.65599999999995,117.69449999999992,155.05450000000022,161.06300000000022,123.73550000000056,127.99350000000031,123.4775000000004,96.22800000000035,131.95099999999988,159.7690000000001,161.54799999999943,115.92600000000036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2370,E,E,524.6535000000006,561.6930000000013,663.5540000000002,699.840000000001,769.3240000000006,744.8345,625.0750000000007,653.1359999999999,590.378,606.227500000001,603.9039999999992,480.89100000000013,610.1255000000001,648.0890000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2377,E,E,182.06799999999959,157.57700000000088,142.31550000000018,167.0110000000001,227.43650000000056,181.33549999999957,260.0889999999997,221.85550000000018,164.98299999999983,162.2919999999995,170.24399999999986,126.25199999999931,138.09349999999952,142.71350000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2381,E,E,699.5460000000003,548.4849999999994,627.1635000000001,639.7814999999995,885.9214999999992,789.6765000000023,601.129000000001,667.1380000000004,626.2500000000017,550.4605000000008,607.7545000000002,553.4304999999994,646.825,538.0099999999994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2387,E,E,238.38599999999985,245.52199999999988,274.754,312.7544999999993,349.93800000000016,366.7504999999997,307.2975000000003,309.9995,295.6220000000003,295.6719999999999,253.1915,242.98900000000015,256.43100000000004,267.1389999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2404,E,E,144.61149999999938,106.56349999999942,141.09449999999987,116.26599999999965,129.08199999999945,149.86450000000013,150.72249999999997,160.00349999999986,139.24699999999962,140.2179999999997,148.60799999999983,173.0774999999997,165.9575000000003,154.5164999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2405,E,E,238.2845,309.4950000000005,300.1539999999999,320.18349999999924,434.4775000000001,463.7975,305.3594999999998,293.3120000000001,264.3220000000003,254.91000000000028,249.46949999999973,275.64950000000044,266.6925,288.8080000000004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2406,E,E,439.16799999999887,460.50050000000033,536.0275,496.39950000000016,578.0230000000006,641.6364999999993,494.95200000000006,469.15100000000086,503.4339999999997,540.2160000000006,437.96150000000017,588.9910000000003,482.2699999999997,426.68000000000006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2407,E,E,129.81449999999992,128.1119999999995,131.30200000000016,145.8625000000003,175.32999999999993,189.2624999999996,141.1970000000006,128.05699999999965,101.15449999999979,119.1804999999998,108.83899999999998,108.11499999999964,106.85150000000004,102.23699999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2409,E,E,192.4624999999997,198.3789999999997,152.4549999999998,219.8634999999997,246.8875000000003,274.9549999999998,184.45299999999986,200.949,193.9085000000001,193.44399999999982,162.9804999999999,154.9104999999997,158.26800000000048,173.05949999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2436,E,E,224.338,213.7030000000001,235.8445000000004,264.9430000000001,348.4175,337.68050000000113,237.92349999999985,246.34749999999988,206.6749999999998,215.79750000000038,174.85649999999978,197.49600000000007,188.46049999999988,205.4029999999996,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2438,E,E,228.30800000000008,199.45150000000015,229.94500000000016,232.86849999999995,254.09700000000007,233.80100000000016,183.54600000000008,161.02,173.43249999999995,148.72749999999982,162.38300000000012,132.93300000000005,125.41150000000007,155.4380000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2464,E,E,292.36700000000036,248.52950000000018,327.1879999999996,345.57899999999984,291.1844999999996,334.23149999999987,298.60599999999994,265.1825000000005,269.4080000000001,264.5480000000008,196.91850000000042,255.9060000000006,222.51399999999944,212.05849999999919,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2489,E,E,216.9620000000003,213.25849999999957,263.4460000000004,263.66799999999995,309.6945000000004,272.4534999999999,222.29699999999974,236.43050000000008,202.86899999999974,221.5914999999999,233.05300000000008,242.13699999999997,206.55499999999984,216.49349999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2522,E,E,416.2034999999997,332.6070000000003,354.37600000000015,362.09099999999984,476.2544999999997,426.6029999999996,328.2759999999988,341.44500000000045,258.7985000000002,228.95850000000038,218.7490000000004,360.45000000000016,302.91100000000074,218.0099999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2526,E,E,106.56650000000064,111.3669999999996,103.3435000000002,136.99349999999998,184.67399999999927,228.353500000001,173.04199999999946,166.95749999999984,134.4900000000004,104.98600000000008,84.79350000000005,83.39450000000006,87.54800000000013,106.32949999999994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2529,E,E,417.0935,447.1114999999994,503.3979999999994,530.3039999999996,589.9225000000008,498.94000000000017,482.00199999999984,478.11200000000053,357.7565000000023,472.8489999999995,430.63250000000016,409.08199999999914,393.07600000000014,325.3874999999987,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2532,E,E,521.4695000000007,649.1845000000013,749.5034999999997,622.4875000000002,645.4794999999992,1039.2084999999988,663.5850000000004,783.1585000000001,656.1909999999995,712.3974999999998,788.5229999999997,767.5420000000006,829.8735000000011,708.6259999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2539,B,4,566.252,504.5724999999995,634.8930000000001,647.5349999999991,649.2204999999984,696.7664999999997,540.9849999999993,632.9495000000003,514.132999999999,545.7170000000007,521.2434999999998,533.5625000000001,412.6564999999995,519.9435000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2541,E,E,308.6840000000002,248.98649999999995,280.6784999999998,216.7975,283.03949999999975,249.3650000000004,231.65749999999986,239.44949999999957,202.82350000000028,222.669,241.10800000000032,250.09900000000042,257.7865000000004,190.40100000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2547,E,E,337.1669999999998,478.9844999999994,431.327500000001,422.0960000000002,482.66350000000097,458.88699999999994,387.5174999999995,391.43699999999984,294.5125000000001,310.31099999999986,325.15649999999937,383.8269999999995,390.2185000000003,441.59749999999985,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2553,E,E,155.65850000000015,157.37350000000018,181.228,176.96350000000018,246.76150000000013,224.96849999999972,297.6045000000001,242.14199999999988,209.7214999999996,183.72750000000028,151.90199999999987,167.84250000000003,157.3359999999999,192.25100000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2562,E,E,700.7435000000007,480.3505000000005,412.03800000000007,468.90300000000025,632.6640000000006,530.1380000000008,423.3985000000003,414.50650000000013,508.46800000000053,557.0285000000003,438.43550000000056,545.7340000000006,605.5120000000003,385.88850000000036,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2574,E,E,408.8699999999996,521.1819999999999,815.0560000000014,950.7189999999994,1088.6575000000012,1139.0074999999981,918.4794999999988,837.1114999999998,614.2319999999996,587.3249999999994,329.0829999999998,331.4604999999998,403.6764999999999,519.8114999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2591,E,E,178.8555,150.60550000000018,193.04099999999988,229.0835,258.40150000000017,285.8964999999993,245.47250000000008,221.00299999999996,176.54399999999978,165.22099999999998,177.09099999999913,197.61700000000042,196.47699999999926,216.38049999999959,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2594,E,E,307.1330000000001,272.9419999999997,315.8635,399.4204999999991,397.0194999999997,384.4134999999996,338.62849999999963,334.82449999999994,280.1120000000001,259.48800000000017,248.34799999999973,245.36349999999985,295.0224999999998,283.7795000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2597,E,E,311.2025,462.9454999999994,487.7194999999997,511.65250000000054,611.2874999999998,600.1585000000001,403.6754999999995,520.8124999999994,470.77449999999976,515.8384999999995,563.9455,560.9174999999998,665.6464999999996,663.7805000000008,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2600,B,4,346.64350000000036,325.2515000000002,330.0700000000006,357.28049999999985,502.09699999999884,449.26349999999985,343.3305000000005,341.0734999999998,307.2139999999995,305.1144999999996,335.17599999999936,330.0389999999997,371.52700000000056,326.9410000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2605,E,E,259.5819999999991,247.75650000000007,260.531,263.43249999999983,393.0200000000003,306.2139999999997,238.2300000000001,255.5115,233.4235,234.1180000000002,248.53799999999995,250.52000000000004,261.3839999999998,219.76599999999985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2607,E,E,257.83000000000004,238.74200000000042,248.117,304.8630000000004,373.4614999999997,341.0865000000005,264.211,241.60499999999988,226.58949999999984,201.45400000000055,190.18350000000018,259.2440000000001,203.62850000000026,202.37800000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2612,B,4,559.3865000000003,612.8485000000005,710.1955,771.0509999999996,834.3729999999994,726.5754999999994,659.3269999999986,701.3609999999987,623.0085,553.8004999999998,511.2220000000004,441.71550000000036,386.42099999999937,450.93849999999946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2621,E,E,98.96599999999987,106.67549999999979,196.3435,296.7089999999997,196.02500000000026,271.1479999999995,202.05699999999993,143.42949999999925,125.23800000000027,171.15150000000008,149.921,153.67300000000031,179.22200000000004,194.2610000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2623,E,E,125.09800000000004,135.01900000000015,175.42650000000003,176.27700000000004,203.55049999999957,189.5485,200.7820000000003,199.1814999999998,208.50449999999958,194.2740000000001,153.69250000000025,160.50550000000013,152.08899999999994,156.78949999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2635,E,E,155.37150000000008,231.43950000000046,288.5050000000006,394.6374999999997,660.8674999999984,635.6969999999967,470.7670000000003,229.7030000000001,154.9625000000002,132.1355000000001,93.05450000000002,104.44699999999996,101.93399999999998,119.62700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2638,E,E,186.29650000000038,193.35750000000016,194.4075,235.09499999999974,305.6219999999996,389.8750000000005,283.2334999999998,278.91700000000003,246.0745000000001,266.20399999999944,225.995,241.377,367.4919999999994,248.2794999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2640,E,E,381.02750000000015,432.0905000000003,500.95549999999986,709.5230000000007,891.1424999999989,848.7275000000017,637.1529999999992,537.6270000000002,457.80149999999963,428.04899999999947,309.05050000000017,334.4430000000002,354.9444999999997,412.11100000000056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2646,E,E,406.4915000000002,382.9534999999999,352.07550000000055,334.6285000000002,400.38,424.5435000000004,351.4625000000003,300.4109999999999,276.47499999999985,292.1640000000003,351.4465,331.1374999999993,345.02049999999986,307.6615000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2654,E,E,193.34950000000006,217.72350000000046,202.90800000000007,232.75349999999958,258.95850000000013,497.72499999999917,238.01600000000062,265.20250000000004,186.05600000000013,176.69250000000042,159.75399999999988,121.62000000000013,151.36400000000026,145.1289999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2669,E,E,670.1835000000012,719.8190000000003,882.9705000000038,1052.0555000000022,1351.4505000000004,1545.7515000000005,1288.8770000000004,1218.968500000002,864.6515000000024,751.7825000000028,627.3320000000008,655.4110000000003,634.972999999999,669.9410000000007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2678,E,E,327.016,260.4505000000002,407.9649999999994,399.8999999999999,336.53549999999905,422.7464999999999,318.82449999999994,356.4400000000004,351.20950000000033,314.2270000000004,273.9870000000005,361.1975000000001,293.45900000000006,254.39099999999974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2680,B,4,578.6810000000005,546.5320000000002,626.6485000000002,654.7239999999998,757.6514999999998,636.3899999999994,461.61849999999976,505.3765000000008,436.4190000000002,504.39099999999985,468.84650000000016,437.22849999999914,464.343,471.57350000000014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2684,E,E,377.0465000000004,379.62800000000084,448.0799999999994,432.6279999999989,481.4885,460.895,376.4325,424.49950000000007,432.1520000000006,450.58450000000124,342.4815000000001,441.3315000000002,442.33699999999976,492.6664999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2698,E,E,287.754,326.433499999999,560.3454999999993,642.8060000000015,909.1944999999988,864.7900000000011,654.6494999999998,657.1170000000002,555.1754999999997,492.6405,292.5615,327.20600000000036,391.0569999999997,358.84949999999986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2700,E,E,526.416999999999,471.2364999999993,510.23949999999917,484.395,677.2114999999999,691.9665000000006,564.7584999999996,585.7235000000006,618.8884999999998,695.449,483.63350000000014,520.5819999999992,544.7899999999993,581.8915000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
